Date,Price,Price_lag1,Price_lag2,Price_lag3,Price_lag4,Price_lag5,Price_lag6,Price_lag7,Price_lag8,Price_lag9,Price_lag10
2020-06-29,39.81,38.65,38.91,38.21,40.51,40.73,39.83,39.05,38.21,38.65,37.43
2020-06-30,39.34,39.81,38.65,38.91,38.21,40.51,40.73,39.83,39.05,38.21,38.65
2020-07-01,39.92,39.34,39.81,38.65,38.91,38.21,40.51,40.73,39.83,39.05,38.21
2020-07-02,40.76,39.92,39.34,39.81,38.65,38.91,38.21,40.51,40.73,39.83,39.05
2020-07-03,40.28,40.76,39.92,39.34,39.81,38.65,38.91,38.21,40.51,40.73,39.83
2020-07-06,40.73,40.28,40.76,39.92,39.34,39.81,38.65,38.91,38.21,40.51,40.73
2020-07-07,40.7,40.73,40.28,40.76,39.92,39.34,39.81,38.65,38.91,38.21,40.51
2020-07-08,41.04,40.7,40.73,40.28,40.76,39.92,39.34,39.81,38.65,38.91,38.21
2020-07-09,39.83,41.04,40.7,40.73,40.28,40.76,39.92,39.34,39.81,38.65,38.91
2020-07-10,40.76,39.83,41.04,40.7,40.73,40.28,40.76,39.92,39.34,39.81,38.65
2020-07-13,40.32,40.76,39.83,41.04,40.7,40.73,40.28,40.76,39.92,39.34,39.81
2020-07-14,40.55,40.32,40.76,39.83,41.04,40.7,40.73,40.28,40.76,39.92,39.34
2020-07-15,41.4,40.55,40.32,40.76,39.83,41.04,40.7,40.73,40.28,40.76,39.92
2020-07-16,40.93,41.4,40.55,40.32,40.76,39.83,41.04,40.7,40.73,40.28,40.76
2020-07-17,40.75,40.93,41.4,40.55,40.32,40.76,39.83,41.04,40.7,40.73,40.28
2020-07-20,40.92,40.75,40.93,41.4,40.55,40.32,40.76,39.83,41.04,40.7,40.73
2020-07-21,41.92,40.92,40.75,40.93,41.4,40.55,40.32,40.76,39.83,41.04,40.7
2020-07-22,42.04,41.92,40.92,40.75,40.93,41.4,40.55,40.32,40.76,39.83,41.04
2020-07-23,41.21,42.04,41.92,40.92,40.75,40.93,41.4,40.55,40.32,40.76,39.83
2020-07-24,41.45,41.21,42.04,41.92,40.92,40.75,40.93,41.4,40.55,40.32,40.76
2020-07-27,41.8,41.45,41.21,42.04,41.92,40.92,40.75,40.93,41.4,40.55,40.32
2020-07-28,41.28,41.8,41.45,41.21,42.04,41.92,40.92,40.75,40.93,41.4,40.55
2020-07-29,41.54,41.28,41.8,41.45,41.21,42.04,41.92,40.92,40.75,40.93,41.4
2020-07-30,40.24,41.54,41.28,41.8,41.45,41.21,42.04,41.92,40.92,40.75,40.93
2020-07-31,40.57,40.24,41.54,41.28,41.8,41.45,41.21,42.04,41.92,40.92,40.75
2020-08-03,41.31,40.57,40.24,41.54,41.28,41.8,41.45,41.21,42.04,41.92,40.92
2020-08-04,41.91,41.31,40.57,40.24,41.54,41.28,41.8,41.45,41.21,42.04,41.92
2020-08-05,42.43,41.91,41.31,40.57,40.24,41.54,41.28,41.8,41.45,41.21,42.04
2020-08-06,42.2,42.43,41.91,41.31,40.57,40.24,41.54,41.28,41.8,41.45,41.21
2020-08-07,41.49,42.2,42.43,41.91,41.31,40.57,40.24,41.54,41.28,41.8,41.45
2020-08-10,42.17,41.49,42.2,42.43,41.91,41.31,40.57,40.24,41.54,41.28,41.8
2020-08-11,41.87,42.17,41.49,42.2,42.43,41.91,41.31,40.57,40.24,41.54,41.28
2020-08-12,42.95,41.87,42.17,41.49,42.2,42.43,41.91,41.31,40.57,40.24,41.54
2020-08-13,42.52,42.95,41.87,42.17,41.49,42.2,42.43,41.91,41.31,40.57,40.24
2020-08-14,42.31,42.52,42.95,41.87,42.17,41.49,42.2,42.43,41.91,41.31,40.57
2020-08-17,43.17,42.31,42.52,42.95,41.87,42.17,41.49,42.2,42.43,41.91,41.31
2020-08-18,43.12,43.17,42.31,42.52,42.95,41.87,42.17,41.49,42.2,42.43,41.91
2020-08-19,43.11,43.12,43.17,42.31,42.52,42.95,41.87,42.17,41.49,42.2,42.43
2020-08-20,42.82,43.11,43.12,43.17,42.31,42.52,42.95,41.87,42.17,41.49,42.2
2020-08-21,42.62,42.82,43.11,43.12,43.17,42.31,42.52,42.95,41.87,42.17,41.49
2020-08-24,42.93,42.62,42.82,43.11,43.12,43.17,42.31,42.52,42.95,41.87,42.17
2020-08-25,43.65,42.93,42.62,42.82,43.11,43.12,43.17,42.31,42.52,42.95,41.87
2020-08-26,43.69,43.65,42.93,42.62,42.82,43.11,43.12,43.17,42.31,42.52,42.95
2020-08-27,43.31,43.69,43.65,42.93,42.62,42.82,43.11,43.12,43.17,42.31,42.52
2020-08-28,43.29,43.31,43.69,43.65,42.93,42.62,42.82,43.11,43.12,43.17,42.31
2020-08-31,42.9,43.29,43.31,43.69,43.65,42.93,42.62,42.82,43.11,43.12,43.17
2020-09-01,43.08,42.9,43.29,43.31,43.69,43.65,42.93,42.62,42.82,43.11,43.12
2020-09-02,41.85,43.08,42.9,43.29,43.31,43.69,43.65,42.93,42.62,42.82,43.11
2020-09-03,41.72,41.85,43.08,42.9,43.29,43.31,43.69,43.65,42.93,42.62,42.82
2020-09-04,40.15,41.72,41.85,43.08,42.9,43.29,43.31,43.69,43.65,42.93,42.62
2020-09-06,38.75,40.15,41.72,41.85,43.08,42.9,43.29,43.31,43.69,43.65,42.93
2020-09-07,39.2,38.75,40.15,41.72,41.85,43.08,42.9,43.29,43.31,43.69,43.65
2020-09-08,37.19,39.2,38.75,40.15,41.72,41.85,43.08,42.9,43.29,43.31,43.69
2020-09-09,38.41,37.19,39.2,38.75,40.15,41.72,41.85,43.08,42.9,43.29,43.31
2020-09-10,37.66,38.41,37.19,39.2,38.75,40.15,41.72,41.85,43.08,42.9,43.29
2020-09-11,37.65,37.66,38.41,37.19,39.2,38.75,40.15,41.72,41.85,43.08,42.9
2020-09-14,37.56,37.65,37.66,38.41,37.19,39.2,38.75,40.15,41.72,41.85,43.08
2020-09-15,38.55,37.56,37.65,37.66,38.41,37.19,39.2,38.75,40.15,41.72,41.85
2020-09-16,40.41,38.55,37.56,37.65,37.66,38.41,37.19,39.2,38.75,40.15,41.72
2020-09-17,41.22,40.41,38.55,37.56,37.65,37.66,38.41,37.19,39.2,38.75,40.15
2020-09-18,41.32,41.22,40.41,38.55,37.56,37.65,37.66,38.41,37.19,39.2,38.75
2020-09-21,39.54,41.32,41.22,40.41,38.55,37.56,37.65,37.66,38.41,37.19,39.2
2020-09-22,39.8,39.54,41.32,41.22,40.41,38.55,37.56,37.65,37.66,38.41,37.19
2020-09-23,40.22,39.8,39.54,41.32,41.22,40.41,38.55,37.56,37.65,37.66,38.41
2020-09-24,40.58,40.22,39.8,39.54,41.32,41.22,40.41,38.55,37.56,37.65,37.66
2020-09-25,40.51,40.58,40.22,39.8,39.54,41.32,41.22,40.41,38.55,37.56,37.65
2020-09-28,40.87,40.51,40.58,40.22,39.8,39.54,41.32,41.22,40.41,38.55,37.56
2020-09-29,39.56,40.87,40.51,40.58,40.22,39.8,39.54,41.32,41.22,40.41,38.55
2020-09-30,40.47,39.56,40.87,40.51,40.58,40.22,39.8,39.54,41.32,41.22,40.41
2020-10-01,39.01,40.47,39.56,40.87,40.51,40.58,40.22,39.8,39.54,41.32,41.22
2020-10-02,37.34,39.01,40.47,39.56,40.87,40.51,40.58,40.22,39.8,39.54,41.32
2020-10-05,39.5,37.34,39.01,40.47,39.56,40.87,40.51,40.58,40.22,39.8,39.54
2020-10-06,40.93,39.5,37.34,39.01,40.47,39.56,40.87,40.51,40.58,40.22,39.8
2020-10-07,40.23,40.93,39.5,37.34,39.01,40.47,39.56,40.87,40.51,40.58,40.22
2020-10-08,41.47,40.23,40.93,39.5,37.34,39.01,40.47,39.56,40.87,40.51,40.58
2020-10-09,40.91,41.47,40.23,40.93,39.5,37.34,39.01,40.47,39.56,40.87,40.51
2020-10-12,39.73,40.91,41.47,40.23,40.93,39.5,37.34,39.01,40.47,39.56,40.87
2020-10-13,40.49,39.73,40.91,41.47,40.23,40.93,39.5,37.34,39.01,40.47,39.56
2020-10-14,41.34,40.49,39.73,40.91,41.47,40.23,40.93,39.5,37.34,39.01,40.47
2020-10-15,41.24,41.34,40.49,39.73,40.91,41.47,40.23,40.93,39.5,37.34,39.01
2020-10-16,41.12,41.24,41.34,40.49,39.73,40.91,41.47,40.23,40.93,39.5,37.34
2020-10-19,41.06,41.12,41.24,41.34,40.49,39.73,40.91,41.47,40.23,40.93,39.5
2020-10-20,41.7,41.06,41.12,41.24,41.34,40.49,39.73,40.91,41.47,40.23,40.93
2020-10-21,40.31,41.7,41.06,41.12,41.24,41.34,40.49,39.73,40.91,41.47,40.23
2020-10-22,40.94,40.31,41.7,41.06,41.12,41.24,41.34,40.49,39.73,40.91,41.47
2020-10-23,40.15,40.94,40.31,41.7,41.06,41.12,41.24,41.34,40.49,39.73,40.91
2020-10-26,38.89,40.15,40.94,40.31,41.7,41.06,41.12,41.24,41.34,40.49,39.73
2020-10-27,39.87,38.89,40.15,40.94,40.31,41.7,41.06,41.12,41.24,41.34,40.49
2020-10-28,37.72,39.87,38.89,40.15,40.94,40.31,41.7,41.06,41.12,41.24,41.34
2020-10-29,36.51,37.72,39.87,38.89,40.15,40.94,40.31,41.7,41.06,41.12,41.24
2020-10-30,36.15,36.51,37.72,39.87,38.89,40.15,40.94,40.31,41.7,41.06,41.12
2020-11-02,37.18,36.15,36.51,37.72,39.87,38.89,40.15,40.94,40.31,41.7,41.06
2020-11-03,37.99,37.18,36.15,36.51,37.72,39.87,38.89,40.15,40.94,40.31,41.7
2020-11-04,39.47,37.99,37.18,36.15,36.51,37.72,39.87,38.89,40.15,40.94,40.31
2020-11-05,39.11,39.47,37.99,37.18,36.15,36.51,37.72,39.87,38.89,40.15,40.94
2020-11-06,37.49,39.11,39.47,37.99,37.18,36.15,36.51,37.72,39.87,38.89,40.15
2020-11-09,40.62,37.49,39.11,39.47,37.99,37.18,36.15,36.51,37.72,39.87,38.89
2020-11-10,41.67,40.62,37.49,39.11,39.47,37.99,37.18,36.15,36.51,37.72,39.87
2020-11-11,41.74,41.67,40.62,37.49,39.11,39.47,37.99,37.18,36.15,36.51,37.72
2020-11-12,41.41,41.74,41.67,40.62,37.49,39.11,39.47,37.99,37.18,36.15,36.51
2020-11-13,40.4,41.41,41.74,41.67,40.62,37.49,39.11,39.47,37.99,37.18,36.15
2020-11-16,41.57,40.4,41.41,41.74,41.67,40.62,37.49,39.11,39.47,37.99,37.18
2020-11-17,41.65,41.57,40.4,41.41,41.74,41.67,40.62,37.49,39.11,39.47,37.99
2020-11-18,42.01,41.65,41.57,40.4,41.41,41.74,41.67,40.62,37.49,39.11,39.47
2020-11-19,41.9,42.01,41.65,41.57,40.4,41.41,41.74,41.67,40.62,37.49,39.11
2020-11-20,42.42,41.9,42.01,41.65,41.57,40.4,41.41,41.74,41.67,40.62,37.49
2020-11-23,43.28,42.42,41.9,42.01,41.65,41.57,40.4,41.41,41.74,41.67,40.62
2020-11-24,45.11,43.28,42.42,41.9,42.01,41.65,41.57,40.4,41.41,41.74,41.67
2020-11-25,45.91,45.11,43.28,42.42,41.9,42.01,41.65,41.57,40.4,41.41,41.74
2020-11-26,44.98,45.91,45.11,43.28,42.42,41.9,42.01,41.65,41.57,40.4,41.41
2020-11-27,45.74,44.98,45.91,45.11,43.28,42.42,41.9,42.01,41.65,41.57,40.4
2020-11-30,45.51,45.74,44.98,45.91,45.11,43.28,42.42,41.9,42.01,41.65,41.57
2020-12-01,44.73,45.51,45.74,44.98,45.91,45.11,43.28,42.42,41.9,42.01,41.65
2020-12-02,45.44,44.73,45.51,45.74,44.98,45.91,45.11,43.28,42.42,41.9,42.01
2020-12-03,45.79,45.44,44.73,45.51,45.74,44.98,45.91,45.11,43.28,42.42,41.9
2020-12-04,46.42,45.79,45.44,44.73,45.51,45.74,44.98,45.91,45.11,43.28,42.42
2020-12-07,45.95,46.42,45.79,45.44,44.73,45.51,45.74,44.98,45.91,45.11,43.28
2020-12-08,45.8,45.95,46.42,45.79,45.44,44.73,45.51,45.74,44.98,45.91,45.11
2020-12-09,45.72,45.8,45.95,46.42,45.79,45.44,44.73,45.51,45.74,44.98,45.91
2020-12-10,46.96,45.72,45.8,45.95,46.42,45.79,45.44,44.73,45.51,45.74,44.98
2020-12-11,46.75,46.96,45.72,45.8,45.95,46.42,45.79,45.44,44.73,45.51,45.74
2020-12-14,47.15,46.75,46.96,45.72,45.8,45.95,46.42,45.79,45.44,44.73,45.51
2020-12-15,47.78,47.15,46.75,46.96,45.72,45.8,45.95,46.42,45.79,45.44,44.73
2020-12-16,48.0,47.78,47.15,46.75,46.96,45.72,45.8,45.95,46.42,45.79,45.44
2020-12-17,48.54,48.0,47.78,47.15,46.75,46.96,45.72,45.8,45.95,46.42,45.79
2020-12-18,49.24,48.54,48.0,47.78,47.15,46.75,46.96,45.72,45.8,45.95,46.42
2020-12-21,47.97,49.24,48.54,48.0,47.78,47.15,46.75,46.96,45.72,45.8,45.95
2020-12-22,47.16,47.97,49.24,48.54,48.0,47.78,47.15,46.75,46.96,45.72,45.8
2020-12-23,48.24,47.16,47.97,49.24,48.54,48.0,47.78,47.15,46.75,46.96,45.72
2020-12-24,48.35,48.24,47.16,47.97,49.24,48.54,48.0,47.78,47.15,46.75,46.96
2020-12-28,47.77,48.35,48.24,47.16,47.97,49.24,48.54,48.0,47.78,47.15,46.75
2020-12-29,48.14,47.77,48.35,48.24,47.16,47.97,49.24,48.54,48.0,47.78,47.15
2020-12-30,48.5,48.14,47.77,48.35,48.24,47.16,47.97,49.24,48.54,48.0,47.78
2020-12-31,48.63,48.5,48.14,47.77,48.35,48.24,47.16,47.97,49.24,48.54,48.0
2021-01-04,47.76,48.63,48.5,48.14,47.77,48.35,48.24,47.16,47.97,49.24,48.54
2021-01-05,50.01,47.76,48.63,48.5,48.14,47.77,48.35,48.24,47.16,47.97,49.24
2021-01-06,50.69,50.01,47.76,48.63,48.5,48.14,47.77,48.35,48.24,47.16,47.97
2021-01-07,50.87,50.69,50.01,47.76,48.63,48.5,48.14,47.77,48.35,48.24,47.16
2021-01-08,52.26,50.87,50.69,50.01,47.76,48.63,48.5,48.14,47.77,48.35,48.24
2021-01-11,52.27,52.26,50.87,50.69,50.01,47.76,48.63,48.5,48.14,47.77,48.35
2021-01-12,53.24,52.27,52.26,50.87,50.69,50.01,47.76,48.63,48.5,48.14,47.77
2021-01-13,52.96,53.24,52.27,52.26,50.87,50.69,50.01,47.76,48.63,48.5,48.14
2021-01-14,53.62,52.96,53.24,52.27,52.26,50.87,50.69,50.01,47.76,48.63,48.5
2021-01-15,52.42,53.62,52.96,53.24,52.27,52.26,50.87,50.69,50.01,47.76,48.63
2021-01-17,52.2,52.42,53.62,52.96,53.24,52.27,52.26,50.87,50.69,50.01,47.76
2021-01-18,52.36,52.2,52.42,53.62,52.96,53.24,52.27,52.26,50.87,50.69,50.01
2021-01-19,52.98,52.36,52.2,52.42,53.62,52.96,53.24,52.27,52.26,50.87,50.69
2021-01-20,53.31,52.98,52.36,52.2,52.42,53.62,52.96,53.24,52.27,52.26,50.87
2021-01-21,53.05,53.31,52.98,52.36,52.2,52.42,53.62,52.96,53.24,52.27,52.26
2021-01-22,52.19,53.05,53.31,52.98,52.36,52.2,52.42,53.62,52.96,53.24,52.27
2021-01-25,52.67,52.19,53.05,53.31,52.98,52.36,52.2,52.42,53.62,52.96,53.24
2021-01-26,52.52,52.67,52.19,53.05,53.31,52.98,52.36,52.2,52.42,53.62,52.96
2021-01-27,52.73,52.52,52.67,52.19,53.05,53.31,52.98,52.36,52.2,52.42,53.62
2021-01-28,52.24,52.73,52.52,52.67,52.19,53.05,53.31,52.98,52.36,52.2,52.42
2021-01-29,52.08,52.24,52.73,52.52,52.67,52.19,53.05,53.31,52.98,52.36,52.2
2021-02-01,53.42,52.08,52.24,52.73,52.52,52.67,52.19,53.05,53.31,52.98,52.36
2021-02-02,54.62,53.42,52.08,52.24,52.73,52.52,52.67,52.19,53.05,53.31,52.98
2021-02-03,55.54,54.62,53.42,52.08,52.24,52.73,52.52,52.67,52.19,53.05,53.31
2021-02-04,56.07,55.54,54.62,53.42,52.08,52.24,52.73,52.52,52.67,52.19,53.05
2021-02-05,56.7,56.07,55.54,54.62,53.42,52.08,52.24,52.73,52.52,52.67,52.19
2021-02-08,57.83,56.7,56.07,55.54,54.62,53.42,52.08,52.24,52.73,52.52,52.67
2021-02-09,58.25,57.83,56.7,56.07,55.54,54.62,53.42,52.08,52.24,52.73,52.52
2021-02-10,58.57,58.25,57.83,56.7,56.07,55.54,54.62,53.42,52.08,52.24,52.73
2021-02-11,58.14,58.57,58.25,57.83,56.7,56.07,55.54,54.62,53.42,52.08,52.24
2021-02-12,59.38,58.14,58.57,58.25,57.83,56.7,56.07,55.54,54.62,53.42,52.08
2021-02-14,60.37,59.38,58.14,58.57,58.25,57.83,56.7,56.07,55.54,54.62,53.42
2021-02-15,60.09,60.37,59.38,58.14,58.57,58.25,57.83,56.7,56.07,55.54,54.62
2021-02-16,60.08,60.09,60.37,59.38,58.14,58.57,58.25,57.83,56.7,56.07,55.54
2021-02-17,61.16,60.08,60.09,60.37,59.38,58.14,58.57,58.25,57.83,56.7,56.07
2021-02-18,60.53,61.16,60.08,60.09,60.37,59.38,58.14,58.57,58.25,57.83,56.7
2021-02-19,59.26,60.53,61.16,60.08,60.09,60.37,59.38,58.14,58.57,58.25,57.83
2021-02-22,61.7,59.26,60.53,61.16,60.08,60.09,60.37,59.38,58.14,58.57,58.25
2021-02-23,61.43,61.7,59.26,60.53,61.16,60.08,60.09,60.37,59.38,58.14,58.57
2021-02-24,63.0,61.43,61.7,59.26,60.53,61.16,60.08,60.09,60.37,59.38,58.14
2021-02-25,63.22,63.0,61.43,61.7,59.26,60.53,61.16,60.08,60.09,60.37,59.38
2021-02-26,61.23,63.22,63.0,61.43,61.7,59.26,60.53,61.16,60.08,60.09,60.37
2021-03-01,60.42,61.23,63.22,63.0,61.43,61.7,59.26,60.53,61.16,60.08,60.09
2021-03-02,59.57,60.42,61.23,63.22,63.0,61.43,61.7,59.26,60.53,61.16,60.08
2021-03-03,61.1,59.57,60.42,61.23,63.22,63.0,61.43,61.7,59.26,60.53,61.16
2021-03-04,63.62,61.1,59.57,60.42,61.23,63.22,63.0,61.43,61.7,59.26,60.53
2021-03-05,65.92,63.62,61.1,59.57,60.42,61.23,63.22,63.0,61.43,61.7,59.26
2021-03-08,64.93,65.92,63.62,61.1,59.57,60.42,61.23,63.22,63.0,61.43,61.7
2021-03-09,63.99,64.93,65.92,63.62,61.1,59.57,60.42,61.23,63.22,63.0,61.43
2021-03-10,64.42,63.99,64.93,65.92,63.62,61.1,59.57,60.42,61.23,63.22,63.0
2021-03-11,66.0,64.42,63.99,64.93,65.92,63.62,61.1,59.57,60.42,61.23,63.22
2021-03-12,65.64,66.0,64.42,63.99,64.93,65.92,63.62,61.1,59.57,60.42,61.23
2021-03-15,65.44,65.64,66.0,64.42,63.99,64.93,65.92,63.62,61.1,59.57,60.42
2021-03-16,64.86,65.44,65.64,66.0,64.42,63.99,64.93,65.92,63.62,61.1,59.57
2021-03-17,64.63,64.86,65.44,65.64,66.0,64.42,63.99,64.93,65.92,63.62,61.1
2021-03-18,60.06,64.63,64.86,65.44,65.64,66.0,64.42,63.99,64.93,65.92,63.62
2021-03-19,61.44,60.06,64.63,64.86,65.44,65.64,66.0,64.42,63.99,64.93,65.92
2021-03-22,61.56,61.44,60.06,64.63,64.86,65.44,65.64,66.0,64.42,63.99,64.93
2021-03-23,57.78,61.56,61.44,60.06,64.63,64.86,65.44,65.64,66.0,64.42,63.99
2021-03-24,61.16,57.78,61.56,61.44,60.06,64.63,64.86,65.44,65.64,66.0,64.42
2021-03-25,58.57,61.16,57.78,61.56,61.44,60.06,64.63,64.86,65.44,65.64,66.0
2021-03-26,60.96,58.57,61.16,57.78,61.56,61.44,60.06,64.63,64.86,65.44,65.64
2021-03-29,61.53,60.96,58.57,61.16,57.78,61.56,61.44,60.06,64.63,64.86,65.44
2021-03-30,60.56,61.53,60.96,58.57,61.16,57.78,61.56,61.44,60.06,64.63,64.86
2021-03-31,59.18,60.56,61.53,60.96,58.57,61.16,57.78,61.56,61.44,60.06,64.63
2021-04-01,61.48,59.18,60.56,61.53,60.96,58.57,61.16,57.78,61.56,61.44,60.06
2021-04-05,58.68,61.48,59.18,60.56,61.53,60.96,58.57,61.16,57.78,61.56,61.44
2021-04-06,59.37,58.68,61.48,59.18,60.56,61.53,60.96,58.57,61.16,57.78,61.56
2021-04-07,59.81,59.37,58.68,61.48,59.18,60.56,61.53,60.96,58.57,61.16,57.78
2021-04-08,59.63,59.81,59.37,58.68,61.48,59.18,60.56,61.53,60.96,58.57,61.16
2021-04-09,59.35,59.63,59.81,59.37,58.68,61.48,59.18,60.56,61.53,60.96,58.57
2021-04-12,59.75,59.35,59.63,59.81,59.37,58.68,61.48,59.18,60.56,61.53,60.96
2021-04-13,60.24,59.75,59.35,59.63,59.81,59.37,58.68,61.48,59.18,60.56,61.53
2021-04-14,63.22,60.24,59.75,59.35,59.63,59.81,59.37,58.68,61.48,59.18,60.56
2021-04-15,63.51,63.22,60.24,59.75,59.35,59.63,59.81,59.37,58.68,61.48,59.18
2021-04-16,63.19,63.51,63.22,60.24,59.75,59.35,59.63,59.81,59.37,58.68,61.48
2021-04-19,63.43,63.19,63.51,63.22,60.24,59.75,59.35,59.63,59.81,59.37,58.68
2021-04-20,62.67,63.43,63.19,63.51,63.22,60.24,59.75,59.35,59.63,59.81,59.37
2021-04-21,61.27,62.67,63.43,63.19,63.51,63.22,60.24,59.75,59.35,59.63,59.81
2021-04-22,61.34,61.27,62.67,63.43,63.19,63.51,63.22,60.24,59.75,59.35,59.63
2021-04-23,62.02,61.34,61.27,62.67,63.43,63.19,63.51,63.22,60.24,59.75,59.35
2021-04-26,61.8,62.02,61.34,61.27,62.67,63.43,63.19,63.51,63.22,60.24,59.75
2021-04-27,62.8,61.8,62.02,61.34,61.27,62.67,63.43,63.19,63.51,63.22,60.24
2021-04-28,63.75,62.8,61.8,62.02,61.34,61.27,62.67,63.43,63.19,63.51,63.22
2021-04-29,64.88,63.75,62.8,61.8,62.02,61.34,61.27,62.67,63.43,63.19,63.51
2021-04-30,63.48,64.88,63.75,62.8,61.8,62.02,61.34,61.27,62.67,63.43,63.19
2021-05-03,64.41,63.48,64.88,63.75,62.8,61.8,62.02,61.34,61.27,62.67,63.43
2021-05-04,65.61,64.41,63.48,64.88,63.75,62.8,61.8,62.02,61.34,61.27,62.67
2021-05-05,65.59,65.61,64.41,63.48,64.88,63.75,62.8,61.8,62.02,61.34,61.27
2021-05-06,64.67,65.59,65.61,64.41,63.48,64.88,63.75,62.8,61.8,62.02,61.34
2021-05-07,64.88,64.67,65.59,65.61,64.41,63.48,64.88,63.75,62.8,61.8,62.02
2021-05-10,64.93,64.88,64.67,65.59,65.61,64.41,63.48,64.88,63.75,62.8,61.8
2021-05-11,65.3,64.93,64.88,64.67,65.59,65.61,64.41,63.48,64.88,63.75,62.8
2021-05-12,66.1,65.3,64.93,64.88,64.67,65.59,65.61,64.41,63.48,64.88,63.75
2021-05-13,63.84,66.1,65.3,64.93,64.88,64.67,65.59,65.61,64.41,63.48,64.88
2021-05-14,65.36,63.84,66.1,65.3,64.93,64.88,64.67,65.59,65.61,64.41,63.48
2021-05-17,66.28,65.36,63.84,66.1,65.3,64.93,64.88,64.67,65.59,65.61,64.41
2021-05-18,65.5,66.28,65.36,63.84,66.1,65.3,64.93,64.88,64.67,65.59,65.61
2021-05-19,63.35,65.5,66.28,65.36,63.84,66.1,65.3,64.93,64.88,64.67,65.59
2021-05-20,61.94,63.35,65.5,66.28,65.36,63.84,66.1,65.3,64.93,64.88,64.67
2021-05-21,63.36,61.94,63.35,65.5,66.28,65.36,63.84,66.1,65.3,64.93,64.88
2021-05-24,65.78,63.36,61.94,63.35,65.5,66.28,65.36,63.84,66.1,65.3,64.93
2021-05-25,65.79,65.78,63.36,61.94,63.35,65.5,66.28,65.36,63.84,66.1,65.3
2021-05-26,65.96,65.79,65.78,63.36,61.94,63.35,65.5,66.28,65.36,63.84,66.1
2021-05-27,66.6,65.96,65.79,65.78,63.36,61.94,63.35,65.5,66.28,65.36,63.84
2021-05-28,66.1,66.6,65.96,65.79,65.78,63.36,61.94,63.35,65.5,66.28,65.36
2021-05-30,66.59,66.1,66.6,65.96,65.79,65.78,63.36,61.94,63.35,65.5,66.28
2021-05-31,66.96,66.59,66.1,66.6,65.96,65.79,65.78,63.36,61.94,63.35,65.5
2021-06-01,67.52,66.96,66.59,66.1,66.6,65.96,65.79,65.78,63.36,61.94,63.35
2021-06-02,68.63,67.52,66.96,66.59,66.1,66.6,65.96,65.79,65.78,63.36,61.94
2021-06-03,68.6,68.63,67.52,66.96,66.59,66.1,66.6,65.96,65.79,65.78,63.36
2021-06-04,69.39,68.6,68.63,67.52,66.96,66.59,66.1,66.6,65.96,65.79,65.78
2021-06-07,69.04,69.39,68.6,68.63,67.52,66.96,66.59,66.1,66.6,65.96,65.79
2021-06-08,69.87,69.04,69.39,68.6,68.63,67.52,66.96,66.59,66.1,66.6,65.96
2021-06-09,69.79,69.87,69.04,69.39,68.6,68.63,67.52,66.96,66.59,66.1,66.6
2021-06-10,70.09,69.79,69.87,69.04,69.39,68.6,68.63,67.52,66.96,66.59,66.1
2021-06-11,70.6,70.09,69.79,69.87,69.04,69.39,68.6,68.63,67.52,66.96,66.59
2021-06-14,70.63,70.6,70.09,69.79,69.87,69.04,69.39,68.6,68.63,67.52,66.96
2021-06-15,71.86,70.63,70.6,70.09,69.79,69.87,69.04,69.39,68.6,68.63,67.52
2021-06-16,71.95,71.86,70.63,70.6,70.09,69.79,69.87,69.04,69.39,68.6,68.63
2021-06-17,70.78,71.95,71.86,70.63,70.6,70.09,69.79,69.87,69.04,69.39,68.6
2021-06-18,71.29,70.78,71.95,71.86,70.63,70.6,70.09,69.79,69.87,69.04,69.39
2021-06-21,73.12,71.29,70.78,71.95,71.86,70.63,70.6,70.09,69.79,69.87,69.04
2021-06-22,72.85,73.12,71.29,70.78,71.95,71.86,70.63,70.6,70.09,69.79,69.87
2021-06-23,72.36,72.85,73.12,71.29,70.78,71.95,71.86,70.63,70.6,70.09,69.79
2021-06-24,72.63,72.36,72.85,73.12,71.29,70.78,71.95,71.86,70.63,70.6,70.09
2021-06-25,73.33,72.63,72.36,72.85,73.12,71.29,70.78,71.95,71.86,70.63,70.6
2021-06-28,72.2,73.33,72.63,72.36,72.85,73.12,71.29,70.78,71.95,71.86,70.63
2021-06-29,72.31,72.2,73.33,72.63,72.36,72.85,73.12,71.29,70.78,71.95,71.86
2021-06-30,72.77,72.31,72.2,73.33,72.63,72.36,72.85,73.12,71.29,70.78,71.95
2021-07-01,74.33,72.77,72.31,72.2,73.33,72.63,72.36,72.85,73.12,71.29,70.78
2021-07-02,74.36,74.33,72.77,72.31,72.2,73.33,72.63,72.36,72.85,73.12,71.29
2021-07-04,75.14,74.36,74.33,72.77,72.31,72.2,73.33,72.63,72.36,72.85,73.12
2021-07-05,76.25,75.14,74.36,74.33,72.77,72.31,72.2,73.33,72.63,72.36,72.85
2021-07-06,72.58,76.25,75.14,74.36,74.33,72.77,72.31,72.2,73.33,72.63,72.36
2021-07-07,71.5,72.58,76.25,75.14,74.36,74.33,72.77,72.31,72.2,73.33,72.63
2021-07-08,72.22,71.5,72.58,76.25,75.14,74.36,74.33,72.77,72.31,72.2,73.33
2021-07-09,73.81,72.22,71.5,72.58,76.25,75.14,74.36,74.33,72.77,72.31,72.2
2021-07-12,73.44,73.81,72.22,71.5,72.58,76.25,75.14,74.36,74.33,72.77,72.31
